customer_code,product_code,date,discounts_pct,other_deductions_pct
70002017,A1521150601,2022-06-01,0.3129,0.0985
70002017,A1521150601,2022-07-01,0.3264,0.0993
70002017,A1521150602,2020-09-01,0.2391,0.1523
70002017,A1521150602,2020-10-01,0.2486,0.1693
70002017,A1521150602,2020-11-01,0.2701,0.1251
70002017,A1521150602,2021-01-01,0.2723,0.1494
70002017,A1521150602,2021-02-01,0.2792,0.1353
70002017,A1521150602,2021-03-01,0.2313,0.1208
70002017,A1521150602,2021-05-01,0.2205,0.1549
70002017,A1521150602,2021-06-01,0.2280,0.1426
70002017,A1521150602,2021-07-01,0.2350,0.1408
70002017,A1521150602,2021-09-01,0.2843,0.0807
70002017,A1521150602,2021-10-01,0.2377,0.0992
70002017,A1521150602,2021-11-01,0.2298,0.1006
70002017,A1521150602,2022-01-01,0.3161,0.0996
70002017,A1521150602,2022-02-01,0.3284,0.0671
70002017,A1521150602,2022-03-01,0.3227,0.0963
70002017,A1521150602,2022-05-01,0.2947,0.0868
70002017,A1521150602,2022-06-01,0.2497,0.0642
70002017,A1521150602,2022-07-01,0.2370,0.0915
70002017,A1521150603,2021-09-01,0.3009,0.0853
70002017,A1521150603,2021-10-01,0.3157,0.0722
70002017,A1521150603,2021-11-01,0.3166,0.0974
70002017,A1521150603,2022-01-01,0.2598,0.0728
70002017,A1521150603,2022-02-01,0.2968,0.0646
70002017,A1521150603,2022-03-01,0.2370,0.0949
70002017,A1521150603,2022-05-01,0.2678,0.0940
70002017,A1521150603,2022-06-01,0.3001,0.0751
70002017,A1521150603,2022-07-01,0.2868,0.0808
70002017,A1618150101,2017-09-01,0.3106,0.0982
70002017,A1618150101,2017-10-01,0.3328,0.0778
70002017,A1618150101,2017-11-01,0.2244,0.0868
70002017,A1618150101,2018-01-01,0.3224,0.0683
70002017,A1618150101,2018-02-01,0.3274,0.0859
70002017,A1618150101,2018-03-01,0.3005,0.1026
70002017,A1618150101,2018-05-01,0.3175,0.0712
70002017,A1618150101,2018-06-01,0.2355,0.0864
70002017,A1618150101,2018-07-01,0.3104,0.0973
70002017,A1618150101,2018-09-01,0.1335,0.1173
70002017,A1618150101,2018-10-01,0.1549,0.1413
70002017,A1618150101,2018-11-01,0.1313,0.1342
70002017,A1618150101,2019-01-01,0.1768,0.1443
70002017,A1618150101,2019-02-01,0.1585,0.1327
70002017,A1618150101,2019-03-01,0.1399,0.1258
70002017,A1618150101,2019-05-01,0.1824,0.1103
70002017,A1618150101,2019-06-01,0.1281,0.1062
70002017,A1618150101,2019-07-01,0.1553,0.1171
70002017,A1618150101,2019-09-01,0.2925,0.0915
70002017,A1618150101,2019-10-01,0.3477,0.1247
70002017,A1618150101,2019-11-01,0.2560,0.0885
70002017,A1618150101,2020-01-01,0.2438,0.0856
70002017,A1618150101,2020-02-01,0.3492,0.1248
70002017,A1618150101,2020-03-01,0.2953,0.1224
70002017,A1618150101,2020-05-01,0.2722,0.0849
70002017,A1618150101,2020-06-01,0.3524,0.1089
70002017,A1618150101,2020-07-01,0.2676,0.1198
70002017,A1618150101,2020-09-01,0.2388,0.1486
70002017,A1618150101,2020-10-01,0.2860,0.1740
70002017,A1618150101,2020-11-01,0.2054,0.1183
70002017,A1618150101,2021-01-01,0.2245,0.1611
70002017,A1618150101,2021-02-01,0.1998,0.1145
70002017,A1618150101,2021-03-01,0.2523,0.1700
70002017,A1618150101,2021-05-01,0.2120,0.1322
70002017,A1618150101,2021-06-01,0.2040,0.1619
70002017,A1618150101,2021-07-01,0.2601,0.1371
70002017,A1618150102,2017-09-01,0.2940,0.0994
70002017,A1618150102,2017-10-01,0.2595,0.0928
70002017,A1618150102,2017-11-01,0.3065,0.0677
70002017,A1618150102,2018-01-01,0.2427,0.0810
70002017,A1618150102,2018-02-01,0.3120,0.0795
70002017,A1618150102,2018-03-01,0.2433,0.0659
70002017,A1618150102,2018-05-01,0.2247,0.0689
70002017,A1618150102,2018-06-01,0.2856,0.0768
70002017,A1618150102,2018-07-01,0.3147,0.0724
70002017,A1618150102,2018-09-01,0.1603,0.1056
70002017,A1618150102,2018-10-01,0.1777,0.1224
70002017,A1618150102,2018-11-01,0.1689,0.1293
70002017,A1618150102,2019-01-01,0.1692,0.1637
70002017,A1618150102,2019-02-01,0.1351,0.1062
70002017,A1618150102,2019-03-01,0.1270,0.1574
70002017,A1618150102,2019-05-01,0.1759,0.1594
70002017,A1618150102,2019-06-01,0.1427,0.1641
70002017,A1618150102,2019-07-01,0.1813,0.1175
70002017,A1618150102,2019-09-01,0.3488,0.1182
70002017,A1618150102,2019-10-01,0.2544,0.1221
70002017,A1618150102,2019-11-01,0.3431,0.1126
70002017,A1618150102,2020-01-01,0.3240,0.1120
70002017,A1618150102,2020-02-01,0.2880,0.1186
70002017,A1618150102,2020-03-01,0.3000,0.1026
70002017,A1618150102,2020-05-01,0.3297,0.1189
70002017,A1618150102,2020-06-01,0.2708,0.1117
70002017,A1618150102,2020-07-01,0.2622,0.1030
70002017,A1618150102,2020-09-01,0.2569,0.1566
70002017,A1618150102,2020-10-01,0.2869,0.1599
70002017,A1618150102,2020-11-01,0.2517,0.1690
70002017,A1618150102,2021-01-01,0.2894,0.1625
70002017,A1618150102,2021-02-01,0.2366,0.1305
70002017,A1618150102,2021-03-01,0.2604,0.1176
70002017,A1618150102,2021-05-01,0.2452,0.1549
70002017,A1618150102,2021-06-01,0.2040,0.1650
70002017,A1618150102,2021-07-01,0.2602,0.1597
70002017,A1618150103,2017-09-01,0.2853,0.0776
70002017,A1618150103,2017-10-01,0.2531,0.0728
70002017,A1618150103,2017-11-01,0.2908,0.0938
70002017,A1618150103,2018-01-01,0.2280,0.0915
70002017,A1618150103,2018-02-01,0.2491,0.0735
70002017,A1618150103,2018-03-01,0.2715,0.0966
70002017,A1618150103,2018-05-01,0.2841,0.0834
70002017,A1618150103,2018-06-01,0.2580,0.0777
70002017,A1618150103,2018-07-01,0.3226,0.0715
70002017,A1618150103,2018-09-01,0.1335,0.1591
70002017,A1618150103,2018-10-01,0.1796,0.1154
70002017,A1618150103,2018-11-01,0.1447,0.1293
70002017,A1618150103,2019-01-01,0.1373,0.1515
70002017,A1618150103,2019-02-01,0.1632,0.1368
70002017,A1618150103,2019-03-01,0.1276,0.1069
70002017,A1618150103,2019-05-01,0.1746,0.1065
70002017,A1618150103,2019-06-01,0.1795,0.1126
70002017,A1618150103,2019-07-01,0.1248,0.1426
70002017,A1618150103,2019-09-01,0.3039,0.1254
70002017,A1618150103,2019-10-01,0.2666,0.1087
70002017,A1618150103,2019-11-01,0.2815,0.0949
70002017,A1618150103,2020-01-01,0.3224,0.1258
70002017,A1618150103,2020-02-01,0.2375,0.0970
70002017,A1618150103,2020-03-01,0.3136,0.1247
70002017,A1618150103,2020-05-01,0.3132,0.0827
70002017,A1618150103,2020-06-01,0.2492,0.0984
70002017,A1618150103,2020-07-01,0.3202,0.0900
70002017,A1618150103,2020-09-01,0.2162,0.1698
70002017,A1618150103,2020-10-01,0.2472,0.1444
70002017,A1618150103,2020-11-01,0.2564,0.1688
70002017,A1618150103,2021-01-01,0.2829,0.1618
70002017,A1618150103,2021-02-01,0.2198,0.1175
70002017,A1618150103,2021-03-01,0.2469,0.1240
70002017,A1618150103,2021-05-01,0.2084,0.1704
70002017,A1618150103,2021-06-01,0.2009,0.1739
70002017,A1618150103,2021-07-01,0.2496,0.1599
70002017,A1618150104,2017-09-01,0.3264,0.0962
70002017,A1618150104,2017-10-01,0.2615,0.0719
70002017,A1618150104,2017-11-01,0.3015,0.0766
70002017,A1618150104,2018-01-01,0.3194,0.0817
70002017,A1618150104,2018-02-01,0.3199,0.0676
70002017,A1618150104,2018-03-01,0.3242,0.0829
70002017,A1618150104,2018-05-01,0.2558,0.0878
70002017,A1618150104,2018-06-01,0.3277,0.0974
70002017,A1618150104,2018-07-01,0.2605,0.1021
70002017,A1618150104,2018-09-01,0.1258,0.1088
70002017,A1618150104,2018-10-01,0.1631,0.1432
70002017,A1618150104,2018-11-01,0.1423,0.1403
70002017,A1618150104,2019-01-01,0.1733,0.1275
70002017,A1618150104,2019-02-01,0.1257,0.1396
70002017,A1618150104,2019-03-01,0.1606,0.1594
70002017,A1618150104,2019-05-01,0.1777,0.1471
70002017,A1618150104,2019-06-01,0.1374,0.1152
70002017,A1618150104,2019-07-01,0.1778,0.1058
70002017,A1618150104,2019-09-01,0.3347,0.0828
70002017,A1618150104,2019-10-01,0.3358,0.0876
70002017,A1618150104,2019-11-01,0.2427,0.0978
70002017,A1618150104,2020-01-01,0.2520,0.1253
70002017,A1618150104,2020-02-01,0.2448,0.1117
70002017,A1618150104,2020-03-01,0.2754,0.0918
70002017,A1618150104,2020-05-01,0.3099,0.0993
70002017,A1618150104,2020-06-01,0.2531,0.0941
70002017,A1618150104,2020-07-01,0.2429,0.1197
70002017,A1618150104,2020-09-01,0.2905,0.1774
70002017,A1618150104,2020-10-01,0.2109,0.1321
70002017,A1618150104,2020-11-01,0.2328,0.1194
70002017,A1618150104,2021-01-01,0.2541,0.1546
70002017,A1618150104,2021-02-01,0.2453,0.1408
70002017,A1618150104,2021-03-01,0.2478,0.1253
70002017,A1618150104,2021-05-01,0.2768,0.1373
70002017,A1618150104,2021-06-01,0.2818,0.1379
70002017,A1618150104,2021-07-01,0.2680,0.1710
70002017,A1718150201,2017-09-01,0.2427,0.0801
70002017,A1718150201,2017-10-01,0.2447,0.0910
70002017,A1718150201,2017-11-01,0.2618,0.0946
70002017,A1718150201,2018-01-01,0.3206,0.0837
70002017,A1718150201,2018-02-01,0.3078,0.0701
70002017,A1718150201,2018-03-01,0.2552,0.0819
70002017,A1718150201,2018-05-01,0.2238,0.0694
70002017,A1718150201,2018-06-01,0.2870,0.0823
70002017,A1718150201,2018-07-01,0.2520,0.0957
70002017,A1718150201,2018-09-01,0.1368,0.1066
70002017,A1718150201,2018-10-01,0.1260,0.1594
70002017,A1718150201,2018-11-01,0.1524,0.1238
70002017,A1718150201,2019-01-01,0.1682,0.1532
70002017,A1718150201,2019-02-01,0.1627,0.1180
70002017,A1718150201,2019-03-01,0.1706,0.1330
70002017,A1718150201,2019-05-01,0.1604,0.1236
70002017,A1718150201,2019-06-01,0.1330,0.1185
70002017,A1718150201,2019-07-01,0.1488,0.1313
70002017,A1718150201,2019-09-01,0.2774,0.1113
70002017,A1718150201,2019-10-01,0.3514,0.0914
70002017,A1718150201,2019-11-01,0.3512,0.1047
70002017,A1718150201,2020-01-01,0.2585,0.0993
70002017,A1718150201,2020-02-01,0.3305,0.0980
70002017,A1718150201,2020-03-01,0.3077,0.1256
70002017,A1718150201,2020-05-01,0.2727,0.0921
70002017,A1718150201,2020-06-01,0.2371,0.1222
70002017,A1718150201,2020-07-01,0.3482,0.1215
70002017,A1718150201,2020-09-01,0.2387,0.1765
70002017,A1718150201,2020-10-01,0.2564,0.1689
70002017,A1718150201,2020-11-01,0.2064,0.1420
70002017,A1718150201,2021-01-01,0.2870,0.1159
70002017,A1718150201,2021-02-01,0.2738,0.1630
70002017,A1718150201,2021-03-01,0.2779,0.1413
70002017,A1718150201,2021-05-01,0.2641,0.1228
70002017,A1718150201,2021-06-01,0.2302,0.1221
70002017,A1718150201,2021-07-01,0.2148,0.1145
70002017,A1718150201,2021-09-01,0.2640,0.0720
70002017,A1718150201,2021-10-01,0.3290,0.0689
70002017,A1718150201,2021-11-01,0.2671,0.0789
70002017,A1718150201,2022-01-01,0.3006,0.0682
70002017,A1718150201,2022-02-01,0.2755,0.0648
70002017,A1718150201,2022-03-01,0.2488,0.0710
70002017,A1718150201,2022-05-01,0.3172,0.0701
70002017,A1718150201,2022-06-01,0.2318,0.0820
70002017,A1718150201,2022-07-01,0.2484,0.0983
70002017,A1718150202,2018-09-01,0.1425,0.1586
70002017,A1718150202,2018-10-01,0.1485,0.1415
70002017,A1718150202,2018-11-01,0.1648,0.1561
70002017,A1718150202,2019-01-01,0.1474,0.1258
70002017,A1718150202,2019-02-01,0.1672,0.1132
70002017,A1718150202,2019-03-01,0.1569,0.1290
70002017,A1718150202,2019-05-01,0.1665,0.1043
70002017,A1718150202,2019-06-01,0.1731,0.1048
70002017,A1718150202,2019-07-01,0.1419,0.1083
70002017,A1718150202,2019-09-01,0.2889,0.0912
70002017,A1718150202,2019-10-01,0.2714,0.0976
70002017,A1718150202,2019-11-01,0.2966,0.1097
70002017,A1718150202,2020-01-01,0.3362,0.1259
70002017,A1718150202,2020-02-01,0.2951,0.0965
70002017,A1718150202,2020-03-01,0.3073,0.1264
70002017,A1718150202,2020-05-01,0.2762,0.1231
70002017,A1718150202,2020-06-01,0.2821,0.0863
70002017,A1718150202,2020-07-01,0.2815,0.0833
70002017,A1718150202,2020-09-01,0.2187,0.1620
70002017,A1718150202,2020-10-01,0.2232,0.1378
70002017,A1718150202,2020-11-01,0.2502,0.1686
70002017,A1718150202,2021-01-01,0.2010,0.1604
70002017,A1718150202,2021-02-01,0.2353,0.1198
70002017,A1718150202,2021-03-01,0.2323,0.1354
70002017,A1718150202,2021-05-01,0.2258,0.1230
70002017,A1718150202,2021-06-01,0.2372,0.1750
70002017,A1718150202,2021-07-01,0.2421,0.1359
70002017,A1718150202,2021-09-01,0.3043,0.0640
70002017,A1718150202,2021-10-01,0.2901,0.0650
70002017,A1718150202,2021-11-01,0.2946,0.0886
70002017,A1718150202,2022-01-01,0.2863,0.0934
70002017,A1718150202,2022-02-01,0.3200,0.0794
70002017,A1718150202,2022-03-01,0.2279,0.0909
70002017,A1718150202,2022-05-01,0.3190,0.0728
70002017,A1718150202,2022-06-01,0.3035,0.0805
70002017,A1718150202,2022-07-01,0.2766,0.0921
70002017,A1718150203,2018-09-01,0.1382,0.1284
70002017,A1718150203,2018-10-01,0.1267,0.1173
70002017,A1718150203,2018-11-01,0.1571,0.1418
70002017,A1718150203,2019-01-01,0.1842,0.1380
70002017,A1718150203,2019-02-01,0.1859,0.1623
70002017,A1718150203,2019-03-01,0.1305,0.1312
70002017,A1718150203,2019-05-01,0.1547,0.1377
70002017,A1718150203,2019-06-01,0.1587,0.1295
70002017,A1718150203,2019-07-01,0.1788,0.1503
70002017,A1718150203,2019-09-01,0.2631,0.1127
70002017,A1718150203,2019-10-01,0.3335,0.0865
70002017,A1718150203,2019-11-01,0.3153,0.1034
70002017,A1718150203,2020-01-01,0.2559,0.0977
70002017,A1718150203,2020-02-01,0.3096,0.0847
70002017,A1718150203,2020-03-01,0.2534,0.0847
70002017,A1718150203,2020-05-01,0.3098,0.1191
70002017,A1718150203,2020-06-01,0.2559,0.1194
70002017,A1718150203,2020-07-01,0.2674,0.1151
70002017,A1718150203,2020-09-01,0.2275,0.1162
70002017,A1718150203,2020-10-01,0.2811,0.1548
70002017,A1718150203,2020-11-01,0.2083,0.1711
70002017,A1718150203,2021-01-01,0.2576,0.1680
70002017,A1718150203,2021-02-01,0.2003,0.1618
70002017,A1718150203,2021-03-01,0.2810,0.1303
70002017,A1718150203,2021-05-01,0.2513,0.1148
70002017,A1718150203,2021-06-01,0.2709,0.1660
70002017,A1718150203,2021-07-01,0.2365,0.1310
70002017,A1718150203,2021-09-01,0.2856,0.0841
70002017,A1718150203,2021-10-01,0.3113,0.0959
70002017,A1718150203,2021-11-01,0.2680,0.0640
70002017,A1718150203,2022-01-01,0.3065,0.0904
70002017,A1718150203,2022-02-01,0.2342,0.0955
70002017,A1718150203,2022-03-01,0.2943,0.0766
70002017,A1718150203,2022-05-01,0.2899,0.0846
70002017,A1718150203,2022-06-01,0.3208,0.0766
70002017,A1718150203,2022-07-01,0.2764,0.0834
70002017,A1718150204,2018-09-01,0.1658,0.1138
70002017,A1718150204,2018-10-01,0.1853,0.1558
70002017,A1718150204,2018-11-01,0.1828,0.1601
70002017,A1718150204,2019-01-01,0.1560,0.1596
70002017,A1718150204,2019-02-01,0.1529,0.1535
70002017,A1718150204,2019-03-01,0.1754,0.1313
70002017,A1718150204,2019-05-01,0.1469,0.1067
70002017,A1718150204,2019-06-01,0.1275,0.1208
70002017,A1718150204,2019-07-01,0.1494,0.1048
70002017,A1718150204,2019-09-01,0.3498,0.0880
70002017,A1718150204,2019-10-01,0.2782,0.1274
70002017,A1718150204,2019-11-01,0.2693,0.1021
70002017,A1718150204,2020-01-01,0.3416,0.1095
70002017,A1718150204,2020-02-01,0.2680,0.1036
70002017,A1718150204,2020-03-01,0.2873,0.1212
70002017,A1718150204,2020-05-01,0.2543,0.1222
70002017,A1718150204,2020-06-01,0.3283,0.1203
70002017,A1718150204,2020-07-01,0.2513,0.0905
70002017,A1718150204,2020-09-01,0.2170,0.1580
70002017,A1718150204,2020-10-01,0.1968,0.1567
70002017,A1718150204,2020-11-01,0.2824,0.1213
70002017,A1718150204,2021-01-01,0.2273,0.1531
70002017,A1718150204,2021-02-01,0.2442,0.1380
70002017,A1718150204,2021-03-01,0.2463,0.1454
70002017,A1718150204,2021-05-01,0.2272,0.1631
70002017,A1718150204,2021-06-01,0.2069,0.1721
70002017,A1718150204,2021-07-01,0.2478,0.1759
70002017,A1718150204,2021-09-01,0.2337,0.0842
70002017,A1718150204,2021-10-01,0.2762,0.0744
70002017,A1718150204,2021-11-01,0.2715,0.0931
70002017,A1718150204,2022-01-01,0.2495,0.0912
70002017,A1718150204,2022-02-01,0.2460,0.0681
70002017,A1718150204,2022-03-01,0.2529,0.0921
70002017,A1718150204,2022-05-01,0.3076,0.0850
70002017,A1718150204,2022-06-01,0.2650,0.0753
70002017,A1718150204,2022-07-01,0.2515,0.0890
70002017,A1819150301,2018-09-01,0.1242,0.1463
70002017,A1819150301,2018-10-01,0.1842,0.1575
70002017,A1819150301,2018-11-01,0.1448,0.1612
70002017,A1819150301,2019-01-01,0.1422,0.1607
70002017,A1819150301,2019-02-01,0.1834,0.1079
70002017,A1819150301,2019-03-01,0.1255,0.1411
70002017,A1819150301,2019-05-01,0.1541,0.1227
70002017,A1819150301,2019-06-01,0.1262,0.1139
70002017,A1819150301,2019-07-01,0.1413,0.1325
70002017,A1819150301,2019-09-01,0.2725,0.1167
70002017,A1819150301,2019-10-01,0.2999,0.1173
70002017,A1819150301,2019-11-01,0.2383,0.0938
70002017,A1819150301,2020-01-01,0.2808,0.1006
70002017,A1819150301,2020-02-01,0.3317,0.1179
70002017,A1819150301,2020-03-01,0.2726,0.0979
70002017,A1819150301,2020-05-01,0.3045,0.1194
70002017,A1819150301,2020-06-01,0.3484,0.1050
70002017,A1819150301,2020-07-01,0.2443,0.1174
70002017,A1819150301,2020-09-01,0.2541,0.1609
70002017,A1819150301,2020-10-01,0.2425,0.1273
70002017,A1819150301,2020-11-01,0.2043,0.1303
70002017,A1819150301,2021-01-01,0.2322,0.1437
70002017,A1819150301,2021-02-01,0.2399,0.1587
70002017,A1819150301,2021-03-01,0.2826,0.1534
70002017,A1819150301,2021-05-01,0.2205,0.1293
70002017,A1819150301,2021-06-01,0.2011,0.1652
70002017,A1819150301,2021-07-01,0.2561,0.1385
70002017,A1819150301,2021-09-01,0.2939,0.0850
70002017,A1819150301,2021-10-01,0.3200,0.0703
70002017,A1819150301,2021-11-01,0.2206,0.0737
70002017,A1819150301,2022-01-01,0.2826,0.0675
70002017,A1819150301,2022-02-01,0.2445,0.0773
70002017,A1819150301,2022-03-01,0.2470,0.0656
70002017,A1819150301,2022-05-01,0.3032,0.0983
70002017,A1819150301,2022-06-01,0.2681,0.0944
70002017,A1819150301,2022-07-01,0.2462,0.0892
70002017,A1819150302,2019-09-01,0.2811,0.1041
70002017,A1819150302,2019-10-01,0.3007,0.0927
70002017,A1819150302,2019-11-01,0.3471,0.1013
70002017,A1819150302,2020-01-01,0.3036,0.0917
70002017,A1819150302,2020-02-01,0.3093,0.1147
70002017,A1819150302,2020-03-01,0.3120,0.1104
70002017,A1819150302,2020-05-01,0.2623,0.0847
70002017,A1819150302,2020-06-01,0.3482,0.1143
70002017,A1819150302,2020-07-01,0.3522,0.1290
70002017,A1819150302,2020-09-01,0.2123,0.1267
70002017,A1819150302,2020-10-01,0.2541,0.1638
70002017,A1819150302,2020-11-01,0.2809,0.1168
70002017,A1819150302,2021-01-01,0.2750,0.1418
70002017,A1819150302,2021-02-01,0.2633,0.1676
70002017,A1819150302,2021-03-01,0.2671,0.1723
70002017,A1819150302,2021-05-01,0.2158,0.1496
70002017,A1819150302,2021-06-01,0.2610,0.1312
70002017,A1819150302,2021-07-01,0.2767,0.1237
70002017,A1819150302,2021-09-01,0.2578,0.0940
70002017,A1819150302,2021-10-01,0.2264,0.0890
70002017,A1819150302,2021-11-01,0.2849,0.0888
70002017,A1819150302,2022-01-01,0.2967,0.0868
70002017,A1819150302,2022-02-01,0.2848,0.0782
70002017,A1819150302,2022-03-01,0.2501,0.0924
70002017,A1819150302,2022-05-01,0.3001,0.0867
70002017,A1819150302,2022-06-01,0.2635,0.0688
70002017,A1819150302,2022-07-01,0.2373,0.0970
70002017,A1819150303,2019-09-01,0.2411,0.1168
70002017,A1819150303,2019-10-01,0.2803,0.0993
70002017,A1819150303,2019-11-01,0.2786,0.0971
70002017,A1819150303,2020-01-01,0.2893,0.1215
70002017,A1819150303,2020-02-01,0.3090,0.1080
70002017,A1819150303,2020-03-01,0.2764,0.1199
70002017,A1819150303,2020-05-01,0.3220,0.0914
70002017,A1819150303,2020-06-01,0.3493,0.1052
70002017,A1819150303,2020-07-01,0.3136,0.0930
70002017,A1819150303,2020-09-01,0.2400,0.1433
70002017,A1819150303,2020-10-01,0.2528,0.1285
70002017,A1819150303,2020-11-01,0.2517,0.1177
70002017,A1819150303,2021-01-01,0.2347,0.1510
70002017,A1819150303,2021-02-01,0.2631,0.1523
70002017,A1819150303,2021-03-01,0.2862,0.1656
70002017,A1819150303,2021-05-01,0.2520,0.1506
70002017,A1819150303,2021-06-01,0.2522,0.1149
70002017,A1819150303,2021-07-01,0.2675,0.1628
70002017,A1819150303,2021-09-01,0.2926,0.0990
70002017,A1819150303,2021-10-01,0.2519,0.0944
70002017,A1819150303,2021-11-01,0.2202,0.0865
70002017,A1819150303,2022-01-01,0.3120,0.0873
70002017,A1819150303,2022-02-01,0.2351,0.0977
70002017,A1819150303,2022-03-01,0.2556,0.0711
70002017,A1819150303,2022-05-01,0.2548,0.0876
70002017,A1819150303,2022-06-01,0.2858,0.0955
70002017,A1819150303,2022-07-01,0.2820,0.0927
70002017,A1819150304,2019-09-01,0.3010,0.0906
70002017,A1819150304,2019-10-01,0.2672,0.0977
70002017,A1819150304,2019-11-01,0.2802,0.1149
70002017,A1819150304,2020-01-01,0.3492,0.1157
70002017,A1819150304,2020-02-01,0.2695,0.1105
70002017,A1819150304,2020-03-01,0.3514,0.1273
70002017,A1819150304,2020-05-01,0.2678,0.1125
70002017,A1819150304,2020-06-01,0.2440,0.1164
70002017,A1819150304,2020-07-01,0.2404,0.1198
70002017,A1819150304,2020-09-01,0.2606,0.1647
70002017,A1819150304,2020-10-01,0.2093,0.1697
70002017,A1819150304,2020-11-01,0.2752,0.1682
70002017,A1819150304,2021-01-01,0.2821,0.1253
70002017,A1819150304,2021-02-01,0.2361,0.1454
70002017,A1819150304,2021-03-01,0.2525,0.1192
70002017,A1819150304,2021-05-01,0.2407,0.1136
70002017,A1819150304,2021-06-01,0.2743,0.1779
70002017,A1819150304,2021-07-01,0.2377,0.1585
70002017,A1819150304,2021-09-01,0.2950,0.0831
70002017,A1819150304,2021-10-01,0.3281,0.0783
70002017,A1819150304,2021-11-01,0.2860,0.0764
70002017,A1819150304,2022-01-01,0.3095,0.0998
70002017,A1819150304,2022-02-01,0.2700,0.0673
70002017,A1819150304,2022-03-01,0.2434,0.0878
70002017,A1819150304,2022-05-01,0.3169,0.0682
70002017,A1819150304,2022-06-01,0.3253,0.0981
70002017,A1819150304,2022-07-01,0.2350,0.0985
70002017,A1919150401,2020-09-01,0.2417,0.1497
70002017,A1919150401,2020-10-01,0.2740,0.1556
70002017,A1919150401,2020-11-01,0.2302,0.1187
70002017,A1919150401,2021-01-01,0.2393,0.1266
70002017,A1919150401,2021-02-01,0.1962,0.1218
70002017,A1919150401,2021-03-01,0.2232,0.1317
70002017,A1919150401,2021-05-01,0.2883,0.1297
70002017,A1919150401,2021-06-01,0.2438,0.1343
70002017,A1919150401,2021-07-01,0.2577,0.1364
70002017,A1919150401,2021-09-01,0.2390,0.0679
70002017,A1919150401,2021-10-01,0.2322,0.0748
70002017,A1919150401,2021-11-01,0.2467,0.0712
70002017,A1919150401,2022-01-01,0.2557,0.0781
70002017,A1919150401,2022-02-01,0.3019,0.0939
70002017,A1919150401,2022-03-01,0.2677,0.0639
70002017,A1919150401,2022-05-01,0.2400,0.0903
70002017,A1919150401,2022-06-01,0.2662,0.0857
70002017,A1919150401,2022-07-01,0.2966,0.0803
70002017,A1919150402,2020-09-01,0.2300,0.1594
70002017,A1919150402,2020-10-01,0.2078,0.1186
70002017,A1919150402,2020-11-01,0.2060,0.1420
70002017,A1919150402,2021-01-01,0.2809,0.1350
70002017,A1919150402,2021-02-01,0.2689,0.1679
70002017,A1919150402,2021-03-01,0.2728,0.1717
70002017,A1919150402,2021-05-01,0.2411,0.1350
70002017,A1919150402,2021-06-01,0.2647,0.1473
70002017,A1919150402,2021-07-01,0.2513,0.1293
70002017,A1919150402,2021-09-01,0.2634,0.0684
70002017,A1919150402,2021-10-01,0.2807,0.0909
70002017,A1919150402,2021-11-01,0.2803,0.0695
70002017,A1919150402,2022-01-01,0.2284,0.0816
70002017,A1919150402,2022-02-01,0.3026,0.0825
70002017,A1919150402,2022-03-01,0.2723,0.0778
70002017,A1919150402,2022-05-01,0.3010,0.0804
70002017,A1919150402,2022-06-01,0.2909,0.0654
70002017,A1919150402,2022-07-01,0.2536,0.0639
70002017,A1919150403,2020-09-01,0.2308,0.1385
70002017,A1919150403,2020-10-01,0.2017,0.1348
70002017,A1919150403,2020-11-01,0.2250,0.1412
70002017,A1919150403,2021-01-01,0.2475,0.1776
70002017,A1919150403,2021-02-01,0.2437,0.1284
70002017,A1919150403,2021-03-01,0.2055,0.1560
70002017,A1919150403,2021-05-01,0.2618,0.1609
70002017,A1919150403,2021-06-01,0.2877,0.1491
70002017,A1919150403,2021-07-01,0.2673,0.1598
70002017,A1919150403,2021-09-01,0.2956,0.0776
70002017,A1919150403,2021-10-01,0.2713,0.0686
70002017,A1919150403,2021-11-01,0.2638,0.0699
70002017,A1919150403,2022-01-01,0.2980,0.0674
70002017,A1919150403,2022-02-01,0.2791,0.0967
70002017,A1919150403,2022-03-01,0.2807,0.0828
70002017,A1919150403,2022-05-01,0.2731,0.0933
70002017,A1919150403,2022-06-01,0.2643,0.0941
70002017,A1919150403,2022-07-01,0.2937,0.0818
70002017,A1920150404,2020-09-01,0.2604,0.1605
70002017,A1920150404,2020-10-01,0.2906,0.1585
70002017,A1920150404,2020-11-01,0.2139,0.1339
70002017,A1920150404,2021-01-01,0.2623,0.1688
70002017,A1920150404,2021-02-01,0.1958,0.1242
70002017,A1920150404,2021-03-01,0.2063,0.1397
70002017,A1920150404,2021-05-01,0.2634,0.1737
70002017,A1920150404,2021-06-01,0.2083,0.1470
70002017,A1920150404,2021-07-01,0.2676,0.1175
70002017,A1920150404,2021-09-01,0.3148,0.0865
70002017,A1920150404,2021-10-01,0.2217,0.0785
70002017,A1920150404,2021-11-01,0.2253,0.0935
70002017,A1920150404,2022-01-01,0.3067,0.0701
70002017,A1920150404,2022-02-01,0.2986,0.1005
70002017,A1920150404,2022-03-01,0.2216,0.0942
70002017,A1920150404,2022-05-01,0.2654,0.0828
70002017,A1920150404,2022-06-01,0.2261,0.0643
70002017,A1920150404,2022-07-01,0.2875,0.0995
70002017,A2020150501,2020-09-01,0.2383,0.1678
70002017,A2020150501,2020-10-01,0.2406,0.1456
